block_id,node_id,time_ms
0,232,0
0,738,177.00695982928946
0,533,186.93612926520382
0,419,187.34848603806216
0,60,191.04765577127222
0,768,215.36735061712596
0,130,216.00623080534007
0,974,223.77545176231925
0,335,225.18624780594115
0,672,225.9092410887757
0,1,241.1967317875741
0,282,246.6910924892487
0,979,250.2793986665516
0,749,258.3095702326151
0,308,259.36782240293206
0,267,260.6417664243315
0,861,261.9883214685841
0,297,264.44867948725783
0,252,265.0547092731843
0,141,268.031027509321
0,277,269.1908575701589
0,528,270.67704360749747
0,67,271.03541979901325
0,875,276.409116908857
0,973,279.41980066977976
0,756,279.94559037482634
0,969,282.11500092207314
0,16,285.4781540409161
0,709,285.9425833769645
0,388,287.15730673229336
0,397,291.3839037326771
0,294,293.489389526885
0,489,293.6342448216827
0,175,294.29702551281423
0,549,294.5685541344602
0,310,295.0008868745514
0,355,297.4754739586872
0,959,299.05992382363405
0,849,299.1392986684783
0,658,299.20019792767727
0,409,300.3587542804095
0,743,300.7097813582141
0,457,300.9156733799451
0,655,301.30817963041943
0,447,301.9739692739331
0,278,302.39818483342833
0,800,303.92569181179647
0,928,304.12352537365354
0,374,304.1704519203681
0,717,304.27494998596285
0,493,304.8730901022569
0,551,305.6580801597472
0,625,305.67175278063905
0,317,305.70790393333385
0,187,306.6894820658018
0,188,307.0304034272769
0,30,308.20559891096417
0,874,308.6234845127583
0,578,309.65752424574856
0,922,309.6611458853942
0,519,311.2550231688467
0,943,311.30421750402826
0,580,312.579964513103
0,536,313.1683745588536
0,942,313.825662213539
0,422,314.25310352921764
0,696,314.2870805492379
0,827,316.0077336728137
0,642,317.1770485356143
0,264,317.362520680723
0,693,317.48053919001734
0,784,317.6130458414631
0,704,320.10827098566114
0,687,320.27004384211614
0,358,321.6866163568149
0,562,322.1763306176807
0,498,322.66543540065584
0,472,322.7061850740081
0,441,323.38096114961377
0,351,323.8986862447838
0,609,324.20131861555615
0,33,324.29789888289883
0,714,324.3589466372807
0,573,324.8126394375677
0,719,324.84547310378537
0,353,325.0950961592353
0,438,327.36034795105354
0,890,327.56112052773636
0,907,328.0728500648208
0,766,328.5363310173153
0,789,329.4697667642677
0,477,329.86497457088376
0,275,330.1431470571854
0,593,330.2310542813073
0,753,331.50566793531766
0,812,332.04309089055783
0,806,332.0562696914576
0,81,332.134282778903
0,442,332.7137513785501
0,460,332.72881588628263
0,99,332.83514852774357
0,57,333.08646024157514
0,864,333.60981181109787
0,90,334.0401074655051
0,236,335.189051925854
0,380,335.41311578548766
0,495,335.70964627081565
0,927,335.88620081317475
0,205,336.12768676039855
0,585,336.5576416326047
0,0,336.64846122298115
0,517,337.224495701388
0,224,337.2384141127996
0,599,337.4047457723821
0,868,338.10933967871597
0,411,339.0323264869834
0,509,339.1839457948544
0,410,339.23423166099974
0,938,339.46138540189787
0,367,339.50527382277676
0,436,339.89082419931003
0,986,340.1516456731507
0,443,340.1791607263066
0,571,340.51079455844445
0,932,340.5980842914552
0,957,340.78750498829993
0,935,341.1376325080364
0,365,341.23642495683663
0,107,341.2409200580719
0,115,341.24314520030737
0,45,341.3381765679137
0,559,341.526551082847
0,111,341.61134816005176
0,286,341.67900520688295
0,620,341.9978277488938
0,389,342.31720658895557
0,857,343.30987189058243
0,88,343.4099401781306
0,383,343.9485798791129
0,924,344.0282501866424
0,418,344.16307466363105
0,314,344.16804922929487
0,257,344.58139714607194
0,408,344.629201073418
0,930,344.72694771911426
0,139,345.07818164481006
0,86,345.0828574924489
0,702,345.4520417157291
0,596,345.80754231350824
0,622,346.17619437895814
0,502,347.20978077525916
0,853,348.0473256014911
0,584,348.2655379064046
0,145,348.2741292522287
0,3,348.33096328735684
0,29,348.3754515004376
0,880,348.61565669945935
0,891,349.0164942163874
0,919,349.2211476237999
0,644,349.3864484770512
0,660,349.70013539269183
0,184,350.1237221699595
0,848,350.25188161656155
0,448,350.69458246850843
0,623,350.84086079595914
0,605,350.98573767239805
0,954,351.26773566667185
0,892,351.7912974823686
0,223,351.82625879769625
0,273,352.0912780513782
0,303,352.1495688132929
0,651,352.2791340018081
0,681,352.62194537838707
0,516,352.8689141913251
0,850,353.0488912525634
0,445,353.2011184625661
0,464,354.09416505543555
0,845,354.2314511496421
0,522,354.5035439850227
0,234,354.77085242593336
0,729,354.89498543153377
0,612,354.98534878290076
0,337,355.24170470571
0,349,355.3132174568233
0,20,355.4713293716081
0,142,355.5158061641542
0,720,355.8572382380148
0,215,356.0787582519668
0,148,356.28045166859465
0,810,356.5276022770606
0,752,356.77290751133967
0,667,356.8021795770817
0,911,357.0339058201206
0,233,357.2953470853488
0,859,357.4077324353165
0,321,357.5690484249862
0,878,357.8426840162506
0,643,357.90018506575166
0,786,358.1411952808156
0,525,358.2935941808216
0,630,358.56033409178156
0,590,358.5926186343682
0,89,358.7297003868528
0,893,358.8608281115525
0,787,359.4552370779337
0,469,359.55031065961737
0,773,359.5581081336212
0,228,359.9076611640039
0,150,359.91401677981474
0,331,359.9709694694721
0,701,360.213692042497
0,333,360.4288423826748
0,345,360.8873310957842
0,802,361.1824018398168
0,741,361.77135169513383
0,831,362.37633852197547
0,444,362.47190140084984
0,936,362.5603396590128
0,190,362.5828438624694
0,401,362.77542880761297
0,598,363.0568322913921
0,782,363.23401159133124
0,542,363.44493993577476
0,744,363.4851156665024
0,851,363.69375180810067
0,163,363.87610216908365
0,269,364.00117504349976
0,117,364.35910406263133
0,412,364.39544105480223
0,82,364.6303040700347
0,949,364.8928008145772
0,981,365.0530473722007
0,295,365.1777846091246
0,368,365.96932031171826
0,971,366.26024584810114
0,724,366.3559980639175
0,733,366.45416418998275
0,633,366.51746511290463
0,791,366.57226715849544
0,925,366.70983358050853
0,664,366.8836757158329
0,430,367.1514223181517
0,852,367.5081891033694
0,217,367.58079503114317
0,226,367.89040866343237
0,594,368.2278935456542
0,560,368.50227290738906
0,678,368.5342897973363
0,157,368.6174217860406
0,543,368.9215013882731
0,123,368.97588838249015
0,944,368.9866503899235
0,769,369.0405321395433
0,727,369.60828971273776
0,564,369.6482007211728
0,129,369.69465715230615
0,708,369.89834170956215
0,820,370.04558711699383
0,989,370.10600521915046
0,343,370.54951363244226
0,583,370.74777206914507
0,458,370.82544570415683
0,461,371.19764158295277
0,557,371.21381280835095
0,691,371.4529343021376
0,480,371.88650455178134
0,159,372.38849572050384
0,476,372.71427104897487
0,144,372.87099353579026
0,541,373.1578686260217
0,101,373.62090924910484
0,908,373.779510956741
0,728,373.8307162359197
0,838,373.8434343658662
0,507,374.40667873003224
0,629,374.6488250589953
0,21,374.677274649335
0,309,375.04710158990605
0,238,375.12078291913633
0,6,375.26316496464904
0,164,375.4331030755291
0,512,375.6321914125732
0,872,375.6402724413772
0,534,375.79085690636987
0,730,376.0623154605093
0,381,376.5911102253042
0,535,377.01140690738134
0,260,377.1624502344516
0,482,377.50842007453815
0,479,377.6300631955048
0,948,377.7510755778329
0,763,378.3071908554956
0,995,378.4554733012009
0,985,378.60439854751473
0,131,378.71949214225623
0,51,378.73466586228903
0,262,378.84001342833494
0,666,378.902511120411
0,488,378.97658022356194
0,994,379.0389245733453
0,83,379.0561400322347
