block_id,node_id,time_ms
0,474,0
0,153,85.6587038169236
0,787,103.94586392548742
0,515,107.86998131070449
0,97,111.18601768375065
0,256,113.99618559166042
0,766,114.80219534493698
0,629,120.3687212497672
0,344,122.29317769060216
0,891,122.33373118291169
0,384,123.90200776609686
0,447,130.1135539097026
0,666,132.94705074879556
0,94,133.81996529823715
0,612,140.74916499346494
0,137,142.8295416126638
0,497,146.3740661663068
0,104,147.0365178142656
0,823,148.8132745037946
0,763,152.54631618518653
0,681,152.84105286558236
0,549,152.89194337559027
0,395,160.23095399596667
0,278,161.71140714668746
0,710,163.07260917171334
0,712,163.60929759203017
0,735,168.9397739467407
0,242,171.74901262230966
0,593,177.6413763987592
0,652,190.5346182246113
0,148,195.69728631531254
0,32,202.15923950008442
0,641,216.59359572361666
0,331,231.06409281014348
0,67,233.1090086722212
0,9,236.55985859062025
0,303,243.77271170323274
0,355,244.29715580038817
0,341,244.46323985300947
0,764,248.43915729241724
0,939,250.15213566748525
0,62,251.0072977767975
0,661,251.65626233761697
0,518,253.03296654198022
0,670,256.39246318010134
0,29,256.92659314021193
0,365,264.4444825551729
0,974,264.4909810992318
0,880,265.22823422942236
0,846,265.5209245018744
0,648,266.44147328861317
0,457,267.67021711669395
0,168,270.53961651132767
0,437,271.093911560236
0,377,272.11755236435107
0,928,273.3564914720335
0,345,273.53910629751584
0,418,274.9660013569505
0,894,275.3202610878509
0,884,277.4201344021033
0,423,277.57651510400785
0,14,278.50410891242893
0,402,280.7511339650879
0,539,280.90088623192935
0,422,282.2429683079
0,673,283.9634219892573
0,246,284.79128820434806
0,743,284.82078069344
0,424,285.86884954223336
0,290,286.2418822338666
0,280,287.31167843644613
0,180,288.38647959387583
0,541,289.02903587524366
0,56,290.17037003310395
0,742,290.66358097443015
0,388,290.7752468844883
0,711,290.9483644618322
0,987,291.3188230764444
0,796,291.4633493904239
0,372,292.5372527498806
0,599,292.6459407222673
0,252,293.26250512818115
0,943,295.39625928377495
0,948,295.9307414868964
0,790,297.1229260864785
0,172,297.63185920066496
0,444,298.66780477342445
0,501,298.9531814008365
0,738,299.6055489298491
0,714,299.61697634881307
0,702,300.1290772386299
0,820,300.45588604227385
0,611,302.1043994648896
0,756,302.7627697504174
0,523,303.1301200171721
0,571,304.3855494954276
0,339,305.17721482703166
0,494,307.48923667315444
0,606,307.4988401768712
0,619,310.10080165843385
0,603,310.49272885476137
