block_id,node_id,time_ms
0,812,0
0,465,213.86312517556985
0,827,268.8292661974525
0,292,288.91746759595475
0,796,295.5691888184058
0,240,296.97709380246187
0,100,297.01837739628115
0,927,301.5256959804992
0,630,315.0837607891285
0,74,316.2636554056265
0,47,318.6565698514292
0,956,319.9663999216335
0,819,321.54670012535803
0,73,337.5556389437428
0,862,348.4351603090713
0,704,350.4868699851386
0,541,365.4790038146299
0,923,384.41088086501213
0,311,389.5063181610327
0,800,391.62359852926494
0,11,391.8218780967909
0,377,396.34072949193086
0,580,396.52043585159214
0,528,401.0318293896835
0,588,403.35509445573734
0,119,407.72230464954885
0,342,409.2485780643235
0,690,409.4766650125611
0,505,412.05426336245444
0,499,416.09181267014236
0,867,418.0871707881637
0,941,419.5799556716706
0,615,421.92262535012947
0,454,424.22421742619616
0,702,427.9890061184648
0,411,431.7044149811147
0,805,432.18673444763067
0,891,438.11838790979385
0,177,439.71149377438445
0,834,443.22667412027727
0,443,448.72860314065747
0,938,449.22418697621197
0,682,449.891350427636
0,594,450.8040581167991
0,552,451.61370972498094
0,554,452.5162271108461
0,265,452.7814403520981
0,336,453.01338671303404
0,48,453.38067281664496
0,299,454.11106289126326
0,302,456.341422156711
0,628,458.6510172246126
0,93,460.8949907445523
0,536,461.1824615210264
0,395,462.65340906898973
0,547,463.0120736216926
0,627,468.5541455930348
0,374,469.83910775603795
0,775,472.3412155287085
0,223,472.7297951999151
0,532,474.22434900613524
0,994,476.02800891871254
0,736,478.80064922039037
0,296,479.5107133753732
0,77,480.8688240202305
0,220,482.71505332294095
0,345,483.4673166027814
0,149,484.7557289954535
0,530,487.33616637027296
0,389,487.5341712277235
0,648,488.39186371774065
0,852,488.576226228552
0,567,489.334973957287
0,574,489.9602066872443
0,669,492.3860919333917
0,169,492.9451346924444
0,164,495.6527106848264
0,869,497.1362702039747
0,654,498.1255246824494
0,493,498.5571234899463
0,955,498.7788601762661
0,764,499.3220684154568
0,266,499.779776384017
0,864,503.3673709952752
0,320,506.5444731132147
0,192,507.36529489009894
0,157,507.4821819816496
0,37,508.22753256049555
0,804,508.93554030668486
0,697,509.5836107279156
0,453,511.2758876498301
0,104,511.5765594737917
0,760,511.9201157661826
0,388,514.6264880887703
0,72,515.0707865813897
0,321,515.7331592804335
0,843,515.7865671056352
0,711,517.608289742968
0,179,518.1907462346575
0,617,519.3596185701057
0,429,520.4921832348896
0,235,520.5285810941506
0,483,528.0941173111195
0,107,528.8960519769386
0,66,529.8256354794256
0,249,530.0675867495202
0,767,530.6216960299014
0,59,530.8784598550548
0,753,530.9682916720536
0,995,535.2974971607074
0,768,535.5900815709044
0,252,538.0431682245734
0,111,538.9547136548533
0,966,541.3098953040143
0,463,542.3495956838367
0,543,543.947479586936
0,549,545.034979092898
0,326,545.3280702884961
0,425,545.7771584448009
0,972,546.2152416355956
0,233,547.3415801280812
0,963,547.7618024276478
0,982,548.7638302550038
0,539,550.1725840965654
0,282,550.4784900190684
0,806,551.613072769936
0,749,552.2989018567073
0,773,552.6408416684841
0,452,553.1722721882522
0,247,553.9041041410027
0,575,554.6434769527215
0,825,554.971829803729
0,94,555.5332973842249
0,373,556.3133332461791
0,102,557.4671905616834
0,462,557.5097323206586
0,953,557.5998097788263
0,32,557.7036363966081
0,793,560.1419756342325
0,555,562.8120615428877
0,97,563.6412099458041
0,166,563.8367427803121
0,156,566.8048791684904
0,560,569.4998389002869
0,571,569.8606950583466
0,213,572.8892568832633
0,407,572.891379751299
0,604,573.6349709167195
0,105,573.9402045023886
0,101,574.3974112150134
0,133,574.5655164398655
0,350,574.9313299324006
0,83,575.7147850022404
0,997,575.755932753996
0,674,576.3909294447875
0,19,576.8381621374738
0,346,578.430201928494
0,863,578.5289001957192
0,136,579.5512105975355
0,710,581.8548982590033
0,666,583.6824918993424
0,498,585.6140797650119
0,670,586.6035331493215
0,581,586.7416251592031
0,590,589.0107878790989
0,772,589.1880534002319
0,783,592.2474384290686
0,915,592.4795990503571
0,226,592.8359407737204
0,759,592.9046159509314
0,115,594.425593128447
0,989,595.2835336807428
0,482,595.8554827557358
0,597,598.0787238858826
0,898,598.5989735192783
0,248,600.0217806426174
0,455,600.1664773174738
0,352,600.2821951806224
0,13,600.6003990412428
0,322,600.7608519076316
0,148,602.9363712435
0,964,603.2104066105554
0,470,603.2944158654194
0,256,605.1427101479903
0,601,605.8055508896381
0,386,606.1552881152456
0,162,606.3004389169431
0,64,606.5460714724968
0,414,606.9012463326551
0,887,607.5277054029442
0,967,607.644259554186
0,824,608.4145686293691
0,750,609.3804473387472
0,290,610.5487702082827
0,329,611.4081658939501
0,689,612.812892058887
0,492,614.0537230099526
0,951,614.5647663411528
0,420,614.8332575321865
0,460,616.8614412307719
0,215,618.8194162501516
0,63,619.8452137187354
0,765,619.8593191392554
0,280,621.34529836682
0,761,626.904829612208
0,69,627.812031499303
0,132,631.9647551443923
0,328,633.4360569571569
0,988,634.5889959375534
0,341,634.9227352545671
0,1,635.8975647207645
0,478,636.8998076731082
0,60,638.0473904858792
0,24,638.1980336962076
0,508,639.3978314824252
0,649,639.4856250449495
0,564,639.5888709682058
0,550,640.6866867984162
0,507,641.25848367457
0,790,641.4210744677833
0,494,641.5900197627209
0,126,643.3333202546335
0,811,645.1175650203395
0,212,646.3145465311635
0,199,646.5277892645977
0,473,647.2561616134069
0,178,648.7643703935627
0,278,650.0377419078952
0,419,650.5425997957145
0,324,650.7274796102633
0,6,651.0830691321028
0,969,651.1953831267441
0,940,652.8473432539906
0,935,652.8807593377187
0,676,653.2996525271582
0,98,654.2591481955596
0,375,654.5311645947579
0,124,655.053417397832
0,367,655.4733281028828
0,857,657.8720045046271
0,914,658.5145227185657
0,228,659.3262722482305
0,934,660.3184455508854
0,272,660.3605484508853
0,612,662.2838365024697
0,81,663.7167020921105
0,731,663.9697816286134
0,304,665.8087892947993
0,303,666.0032067170749
0,570,666.5302283545583
0,820,666.6803036499336
0,49,667.6517151847946
0,591,668.564314978136
0,821,668.8206616570479
0,576,669.0331028994262
0,559,669.665236321977
0,237,670.0709463144167
0,614,670.7159598695993
0,663,670.8167338578735
0,925,671.3568927447633
0,319,673.1518432342004
0,991,673.8027514347366
0,908,675.8341916296971
0,84,676.1801121911907
0,737,676.3296804574941
0,70,678.819497566687
0,831,679.1581652241524
0,639,681.7269582718594
0,529,682.2926742549988
0,846,682.464547389791
0,880,682.9009006426966
0,795,683.4829169972729
0,837,683.8686928604197
0,31,684.4797874422615
0,197,685.6437918248754
0,758,685.9119591210198
0,962,685.9508754605613
0,781,686.7201711255248
0,981,686.7568278516825
0,620,686.8686210417543
0,998,687.7585065778642
0,353,688.2693653692932
0,600,688.3085100249016
0,56,689.4524022679057
0,403,690.640037422133
0,134,690.7937596802417
0,224,693.005691314095
0,27,693.1093359909391
0,96,693.1131758130116
0,161,693.6183572787934
0,211,694.0646467646075
0,651,694.1969038778899
0,71,695.0316546852802
0,397,695.1168020577057
0,335,695.207839618788
0,683,695.74978995364
0,792,696.629586811611
0,896,697.7566831303869
0,183,697.7643370593564
0,841,698.8825674333774
0,487,698.891184123514
0,437,698.9333750425162
0,163,699.8198605767932
0,250,700.5456034042905
0,114,701.3685478400944
0,128,701.4793908717015
0,769,702.4104605858204
0,275,702.9235446611968
0,58,702.9556349655704
0,838,703.0878695104052
0,959,703.1158876025853
0,582,703.2650650098745
0,218,704.3092769172042
0,945,705.6969572857746
0,135,705.962773277806
0,738,706.6698067439662
0,545,707.8425817827263
0,422,707.9889370300652
0,608,708.9326443124586
0,283,709.2832127500163
0,276,712.0206119011389
0,892,713.1484494018011
0,598,714.3399450485113
0,978,715.2324527083075
0,497,715.8077666669066
0,484,715.9384803588302
0,391,716.8832030468584
0,774,717.4606428603554
0,514,717.476356424023
0,836,718.2116975036316
0,668,718.5800059966588
0,379,718.8295779886698
0,928,719.4754337544526
0,917,720.1390546482214
0,236,721.1978437655043
0,813,721.4178863804552
0,646,721.8957649661133
0,291,722.3127215133891
0,284,722.8078284266958
0,477,723.1927407862254
0,625,723.7644471685867
0,721,725.2051510711096
0,172,726.0738071925118
0,740,726.9332073985901
0,516,727.6521929168163
0,79,730.9916468304668
0,17,731.0540473244066
0,667,731.5372091736969
0,538,731.6101444297345
0,687,731.6253211300888
0,33,733.7271150693072
0,933,734.3672550401392
0,894,734.9116022914421
0,657,735.7678778152989
0,678,736.0815091632701
0,464,736.677436797064
0,171,736.7036326177737
0,578,737.0007375300372
0,410,737.0594531598889
0,39,737.0651839089182
0,558,737.6642618597994
0,55,737.7347002807367
0,730,739.6683041353768
0,808,740.0662406244145
0,471,740.6251358457376
0,754,741.2131227353816
0,456,741.6167986172458
0,117,742.3007313949976
0,640,742.7141078774
0,546,743.2917039902287
0,622,743.5241033108985
0,745,744.3518590847862
0,127,745.7219845344441
0,184,745.9489357893924
0,380,746.151612709016
0,334,746.9398905133015
0,631,747.4278669695007
0,402,749.4829389935475
0,688,751.9155661505905
