block_id,msg_type,sender,receiver,time_ms
0,IHAVE,637,314,0
0,IHAVE,637,345,0
0,IHAVE,637,253,0
0,IHAVE,637,937,0
0,IHAVE,637,623,0
0,IHAVE,637,574,0
0,IHAVE,637,453,0
0,IHAVE,637,597,0
0,IHAVE,637,450,0
0,IHAVE,637,902,0
0,IHAVE,637,762,0
0,IHAVE,637,888,0
0,IHAVE,637,86,0
0,IHAVE,637,128,0
0,IHAVE,637,771,0
0,IHAVE,637,19,0
0,IHAVE,637,742,0
0,IHAVE,637,834,0
0,IHAVE,637,55,0
0,IHAVE,637,227,0
0,IHAVE,637,979,0
0,IHAVE,637,809,0
0,IHAVE,637,529,0
0,IWANT,771,637,12.50822730948974
0,IWANT,314,637,17.3317355867649
0,IWANT,762,637,18.641592613235503
0,IWANT,742,637,19.717244703360205
0,IWANT,888,637,23.22993228545097
0,IWANT,453,637,26.688008775168978
0,IWANT,227,637,28.259070718793662
0,IWANT,834,637,30.223749688313774
0,IWANT,529,637,31.203239973434442
0,IWANT,574,637,32.13405201499512
0,IWANT,55,637,33.84028013938792
0,IWANT,345,637,40.99034765685753
0,IWANT,19,637,46.762726593249866
0,IWANT,809,637,47.540492002786905
0,IWANT,623,637,54.586881292481394
0,IWANT,128,637,58.81183714662231
0,IWANT,902,637,62.193320711484
0,IWANT,253,637,69.99205605343536
0,IHAVE,762,336,75.8827272138877
0,IHAVE,762,902,75.8827272138877
0,IHAVE,762,734,75.8827272138877
0,IWANT,979,637,77.84672745409374
0,IHAVE,888,777,86.39393169430402
0,IHAVE,888,124,86.39393169430402
0,IHAVE,888,619,86.39393169430402
0,IHAVE,888,374,86.39393169430402
0,IHAVE,888,859,86.39393169430402
0,IWANT,734,762,88.01680225726437
0,IWANT,597,637,91.01504851410887
0,IWANT,124,888,92.1598273157275
0,IWANT,777,888,93.20422750801617
0,IHAVE,227,48,99.9280463640493
0,IHAVE,227,263,99.9280463640493
0,IHAVE,227,988,99.9280463640493
0,IHAVE,227,765,99.9280463640493
0,IHAVE,227,324,99.9280463640493
0,IHAVE,227,900,99.9280463640493
0,IHAVE,227,452,99.9280463640493
0,IHAVE,227,298,99.9280463640493
0,IHAVE,227,750,99.9280463640493
0,IHAVE,227,534,99.9280463640493
0,IHAVE,227,610,99.9280463640493
0,IHAVE,227,292,99.9280463640493
0,IHAVE,227,598,99.9280463640493
0,IHAVE,227,508,99.9280463640493
0,IHAVE,227,173,99.9280463640493
0,IHAVE,227,78,99.9280463640493
0,IWANT,902,762,102.22352245161171
0,IHAVE,742,861,104.33354131534662
0,IHAVE,742,428,104.33354131534662
0,IHAVE,742,976,104.33354131534662
0,IHAVE,742,317,104.33354131534662
0,IHAVE,742,260,104.33354131534662
0,IHAVE,742,703,104.33354131534662
0,IHAVE,742,994,104.33354131534662
0,IHAVE,742,19,104.33354131534662
0,IHAVE,742,827,104.33354131534662
0,IHAVE,742,681,104.33354131534662
0,IHAVE,742,347,104.33354131534662
0,IHAVE,742,539,104.33354131534662
0,IWANT,900,227,119.24120337845228
0,IWANT,508,227,119.91443259821624
0,IHAVE,453,574,120.98212228190269
0,IWANT,292,227,121.38444592734696
0,IWANT,937,637,124.07201374457804
0,IHAVE,771,112,125.31179643904822
0,IHAVE,771,892,125.31179643904822
0,IHAVE,771,907,125.31179643904822
0,IHAVE,771,586,125.31179643904822
0,IHAVE,771,189,125.31179643904822
0,IHAVE,771,654,125.31179643904822
0,IHAVE,771,969,125.31179643904822
0,IHAVE,771,187,125.31179643904822
0,IHAVE,771,760,125.31179643904822
0,IHAVE,771,513,125.31179643904822
0,IHAVE,771,922,125.31179643904822
0,IHAVE,902,553,126.22290142792978
0,IHAVE,902,734,126.22290142792978
0,IHAVE,902,336,126.22290142792978
0,IHAVE,902,762,126.22290142792978
0,IHAVE,834,136,126.41873818618308
0,IHAVE,834,409,126.41873818618308
0,IHAVE,834,282,126.41873818618308
0,IHAVE,834,272,126.41873818618308
0,IHAVE,834,792,126.41873818618308
0,IHAVE,834,447,126.41873818618308
0,IHAVE,834,964,126.41873818618308
0,IHAVE,834,285,126.41873818618308
0,IHAVE,834,704,126.41873818618308
0,IHAVE,834,841,126.41873818618308
0,IHAVE,834,650,126.41873818618308
0,IHAVE,834,550,126.41873818618308
0,IHAVE,834,456,126.41873818618308
0,IWANT,428,742,126.5920268482271
0,IHAVE,574,453,126.62655927659937
0,IHAVE,529,127,127.93766372055238
0,IHAVE,529,478,127.93766372055238
0,IHAVE,529,783,127.93766372055238
0,IHAVE,529,674,127.93766372055238
0,IHAVE,529,381,127.93766372055238
0,IHAVE,529,114,127.93766372055238
0,IHAVE,529,337,127.93766372055238
0,IHAVE,529,886,127.93766372055238
