block_id,msg_type,sender,receiver,time_ms
0,IHAVE,232,455,0
0,IHAVE,232,844,0
0,IHAVE,232,983,0
0,IHAVE,232,799,0
0,IHAVE,232,46,0
0,IHAVE,232,146,0
0,IHAVE,232,326,0
0,IHAVE,232,792,0
0,IHAVE,232,577,0
0,IHAVE,232,305,0
0,IHAVE,232,15,0
0,IHAVE,232,868,0
0,IHAVE,232,345,0
0,IHAVE,232,745,0
0,IHAVE,232,272,0
0,IHAVE,232,411,0
0,IWANT,799,232,7.861583656589816
0,IWANT,844,232,16.829692243890577
0,IWANT,455,232,17.162250678806444
0,IWANT,146,232,23.24883459159216
0,IWANT,745,232,29.641503692404473
0,IWANT,983,232,37.74050943533214
0,IWANT,46,232,42.98762060566919
0,IWANT,15,232,47.92382943142632
0,IWANT,411,232,48.32280869698494
0,IWANT,272,232,81.47652121519776
0,IHAVE,844,455,90.32907658182279
0,IWANT,305,232,92.38878043644985
0,IHAVE,455,844,99.4235157070249
0,IWANT,868,232,99.47092468198082
0,IWANT,326,232,102.19750208066813
0,IWANT,792,232,107.50154624428758
0,IHAVE,983,713,112.64344658808918
0,IHAVE,983,517,112.64344658808918
0,IHAVE,46,376,124.27313510263093
0,IHAVE,46,146,124.27313510263093
0,IHAVE,46,364,124.27313510263093
0,IHAVE,46,924,124.27313510263093
0,IHAVE,46,233,124.27313510263093
0,IHAVE,46,700,124.27313510263093
0,IWANT,376,46,138.71869679647492
0,IHAVE,745,855,139.5134503631731
0,IHAVE,745,438,139.5134503631731
0,IHAVE,745,897,139.5134503631731
0,IHAVE,745,949,139.5134503631731
0,IHAVE,745,878,139.5134503631731
0,IHAVE,745,229,139.5134503631731
0,IHAVE,745,695,139.5134503631731
0,IHAVE,745,641,139.5134503631731
0,IHAVE,745,389,139.5134503631731
0,IHAVE,745,572,139.5134503631731
0,IHAVE,745,693,139.5134503631731
0,IHAVE,745,70,139.5134503631731
0,IHAVE,745,437,139.5134503631731
0,IHAVE,745,249,139.5134503631731
0,IHAVE,745,673,139.5134503631731
0,IHAVE,745,677,139.5134503631731
0,IHAVE,146,46,145.60012637904222
0,IHAVE,146,376,145.60012637904222
0,IHAVE,146,726,145.60012637904222
0,IHAVE,146,14,145.60012637904222
0,IHAVE,146,12,145.60012637904222
0,IHAVE,146,213,145.60012637904222
0,IWANT,389,745,145.92690739314583
0,IWANT,713,983,146.72525396630482
0,IWANT,577,232,152.29708366301534
0,IWANT,46,146,152.80679067095585
0,IWANT,878,745,153.34350223998197
0,IHAVE,868,590,154.36136568156476
0,IHAVE,868,87,154.36136568156476
0,IHAVE,868,675,154.36136568156476
0,IHAVE,868,765,154.36136568156476
0,IHAVE,868,26,154.36136568156476
0,IHAVE,868,917,154.36136568156476
0,IHAVE,868,136,154.36136568156476
0,IHAVE,868,2,154.36136568156476
0,IHAVE,868,723,154.36136568156476
0,IHAVE,868,732,154.36136568156476
0,IHAVE,868,259,154.36136568156476
0,IHAVE,868,900,154.36136568156476
0,IHAVE,868,866,154.36136568156476
0,IHAVE,868,344,154.36136568156476
0,IHAVE,868,729,154.36136568156476
0,IWANT,364,46,155.43305768738526
0,IWANT,376,146,156.59861493950038
0,IWANT,517,983,159.59944920590448
0,IHAVE,305,995,160.29583907543582
0,IHAVE,305,370,160.29583907543582
0,IHAVE,305,735,160.29583907543582
0,IHAVE,305,199,160.29583907543582
0,IHAVE,305,629,160.29583907543582
0,IHAVE,305,38,160.29583907543582
0,IHAVE,305,16,160.29583907543582
0,IHAVE,305,886,160.29583907543582
0,IHAVE,305,43,160.29583907543582
0,IHAVE,305,182,160.29583907543582
0,IHAVE,305,545,160.29583907543582
0,IHAVE,305,753,160.29583907543582
0,IWANT,146,46,163.21349262881517
0,IHAVE,272,34,165.61801861726588
0,IHAVE,272,519,165.61801861726588
0,IHAVE,272,536,165.61801861726588
0,IHAVE,272,435,165.61801861726588
0,IHAVE,272,755,165.61801861726588
0,IHAVE,272,737,165.61801861726588
0,IHAVE,272,150,165.61801861726588
0,IHAVE,272,498,165.61801861726588
0,IHAVE,272,350,165.61801861726588
0,IHAVE,272,992,165.61801861726588
0,IHAVE,272,791,165.61801861726588
0,IHAVE,272,712,165.61801861726588
0,IHAVE,272,650,165.61801861726588
0,IHAVE,272,336,165.61801861726588
0,IHAVE,272,327,165.61801861726588
0,IHAVE,272,611,165.61801861726588
0,IWANT,700,46,166.6065769806825
0,IWANT,345,232,166.73614247947796
0,IWANT,924,46,169.64188296597922
0,IWANT,438,745,176.6519851051142
0,IWANT,26,868,176.9051874432115
0,IWANT,949,745,177.5058632225099
0,IWANT,249,745,179.0726722598177
0,IWANT,712,272,179.6278025609249
0,IHAVE,792,560,182.69908831766884
0,IHAVE,792,542,182.69908831766884
0,IHAVE,792,371,182.69908831766884
0,IHAVE,792,290,182.69908831766884
0,IHAVE,792,850,182.69908831766884
0,IHAVE,792,47,182.69908831766884
0,IHAVE,792,472,182.69908831766884
0,IHAVE,792,368,182.69908831766884
0,IHAVE,792,586,182.69908831766884
0,IWANT,844,455,183.57053964142963
0,IWANT,695,745,183.73959743886851
0,IWANT,213,146,185.23229489133155
0,IWANT,650,272,186.89929331413825
0,IWANT,755,272,187.50261651612578
0,IWANT,38,305,187.52368177744503
0,IWANT,43,305,187.96238033912422
0,IHAVE,15,585,189.57335218342988
0,IHAVE,15,259,189.57335218342988
0,IHAVE,15,951,189.57335218342988
0,IHAVE,15,741,189.57335218342988
0,IHAVE,15,189,189.57335218342988
0,IHAVE,15,113,189.57335218342988
0,IHAVE,15,917,189.57335218342988
0,IHAVE,15,736,189.57335218342988
0,IHAVE,15,789,189.57335218342988
0,IHAVE,15,144,189.57335218342988
0,IHAVE,15,452,189.57335218342988
0,IHAVE,15,608,189.57335218342988
0,IWANT,536,272,189.97179041468996
0,IWANT,732,868,192.1033220991722
0,IWANT,629,305,192.46551911097708
0,IWANT,995,305,192.4825627999994
0,IWANT,327,272,194.24734771328127
0,IWANT,992,272,195.56871205281342
0,IWANT,641,745,196.56694380678033
0,IWANT,150,272,197.336182070776
0,IWANT,350,272,197.48235376812957
0,IWANT,87,868,198.46545083756763
0,IWANT,572,745,201.75700465183056
0,IWANT,542,792,202.79062408980133
0,IWANT,753,305,203.6414503081237
0,IWANT,693,745,203.6558653749063
0,IWANT,70,745,203.67485837416547
0,IWANT,368,792,205.38068564494844
0,IWANT,545,305,207.95003809734476
0,IWANT,34,272,208.7778451488384
0,IWANT,723,868,209.18870659741015
0,IWANT,452,15,209.81898511816868
0,IWANT,370,305,214.5786486023291
0,IWANT,736,15,214.90745722818838
0,IWANT,136,868,215.6674741662174
0,IWANT,344,868,218.10168591726278
0,IWANT,472,792,218.51670489406672
0,IWANT,14,146,218.80370093124702
0,IWANT,47,792,219.00556069042932
0,IWANT,590,868,219.562527778745
0,IWANT,229,745,222.01490663984595
0,IWANT,113,15,222.45314533883976
0,IHAVE,577,646,222.65465577381786
0,IHAVE,577,893,222.65465577381786
0,IHAVE,577,511,222.65465577381786
0,IHAVE,577,13,222.65465577381786
0,IHAVE,577,488,222.65465577381786
0,IHAVE,577,182,222.65465577381786
0,IHAVE,577,864,222.65465577381786
0,IHAVE,577,194,222.65465577381786
0,IHAVE,577,43,222.65465577381786
0,IHAVE,577,199,222.65465577381786
0,IHAVE,577,218,222.65465577381786
0,IHAVE,577,355,222.65465577381786
0,IHAVE,577,545,222.65465577381786
0,IWANT,560,792,223.05498974660028
0,IWANT,886,305,224.0917880599531
0,IWANT,189,15,224.75824771417754
0,IWANT,144,15,226.20888116148103
0,IWANT,675,868,227.37662429655273
0,IHAVE,799,793,229.09134546335005
0,IHAVE,799,517,229.09134546335005
0,IHAVE,799,713,229.09134546335005
0,IHAVE,799,983,229.09134546335005
0,IHAVE,326,521,230.56060181882123
0,IHAVE,326,914,230.56060181882123
0,IHAVE,326,874,230.56060181882123
0,IHAVE,326,586,230.56060181882123
0,IHAVE,326,94,230.56060181882123
0,IHAVE,326,530,230.56060181882123
0,IHAVE,326,579,230.56060181882123
0,IHAVE,326,947,230.56060181882123
0,IHAVE,326,971,230.56060181882123
0,IHAVE,326,394,230.56060181882123
0,IWANT,194,577,231.65016061548363
0,IWANT,646,577,232.35484081743482
0,IWANT,791,272,232.60232389868634
0,IWANT,729,868,233.5118859778937
0,IWANT,917,868,234.17137687418523
0,IWANT,677,745,234.59274336038882
0,IWANT,259,15,235.0707850843998
0,IWANT,735,305,238.01559792917976
0,IWANT,259,868,238.1025043977398
0,IHAVE,389,425,239.14687572650575
0,IHAVE,389,572,239.14687572650575
0,IHAVE,389,73,239.14687572650575
0,IWANT,897,745,239.88882798446446
0,IHAVE,364,924,240.5730795661887
0,IHAVE,364,14,240.5730795661887
0,IHAVE,364,726,240.5730795661887
0,IWANT,435,272,240.62320527085703
0,IHAVE,700,213,241.18245964518744
0,IHAVE,700,233,241.18245964518744
0,IHAVE,700,12,241.18245964518744
0,IWANT,793,799,245.0694747182392
0,IWANT,498,272,245.15786670723725
0,IWANT,855,745,248.52281236293277
0,IHAVE,878,229,248.577679250552
0,IWANT,218,577,250.40781026741402
0,IWANT,947,326,250.7114708816081
0,IHAVE,43,310,252.48660204147376
0,IHAVE,43,862,252.48660204147376
0,IHAVE,43,194,252.48660204147376
0,IHAVE,43,725,252.48660204147376
0,IHAVE,43,730,252.48660204147376
0,IHAVE,43,513,252.48660204147376
0,IHAVE,43,646,252.48660204147376
0,IHAVE,43,511,252.48660204147376
0,IWANT,864,577,253.3680828652311
0,IHAVE,629,218,254.7302567289802
0,IHAVE,629,38,254.7302567289802
0,IHAVE,629,133,254.7302567289802
0,IHAVE,376,46,255.37192283025655
0,IWANT,874,326,257.4433564676299
0,IWANT,511,577,257.9371616756534
0,IWANT,517,799,258.1655312078367
0,IWANT,12,146,258.6881269026543
0,IHAVE,732,951,259.5091068721355
0,IHAVE,732,622,259.5091068721355
0,IHAVE,732,221,259.5091068721355
0,IHAVE,732,741,259.5091068721355
0,IHAVE,732,259,259.5091068721355
0,IHAVE,732,585,259.5091068721355
0,IHAVE,732,31,259.5091068721355
0,IHAVE,732,379,259.5091068721355
0,IWANT,437,745,260.9419552611094
0,IWANT,586,326,262.3853966319548
0,IWANT,866,868,262.3914678806176
0,IWANT,713,799,262.8845650031112
0,IWANT,521,326,263.32070515778344
0,IWANT,2,868,263.89500159632786
0,IWANT,513,43,264.2343329774202
0,IWANT,182,577,264.8487852967297
0,IHAVE,38,133,264.92314134804496
0,IHAVE,38,629,264.92314134804496
0,IHAVE,38,218,264.92314134804496
0,IWANT,233,46,265.1236076690727
0,IHAVE,517,793,266.3711792270903
0,IHAVE,517,799,266.3711792270903
0,IHAVE,517,713,266.3711792270903
0,IWANT,646,43,268.13842486561003
0,IWANT,488,577,271.2897090172514
0,IWANT,611,272,271.5559721658925
0,IWANT,133,629,271.72876675085246
0,IWANT,229,878,272.7020477515108
0,IHAVE,213,700,273.97682835897814
0,IHAVE,213,233,273.97682835897814
0,IHAVE,213,913,273.97682835897814
0,IWANT,394,326,275.2790894549369
0,IHAVE,693,710,277.2787823386263
0,IHAVE,693,681,277.2787823386263
0,IHAVE,693,200,277.2787823386263
0,IHAVE,693,23,277.2787823386263
0,IHAVE,693,206,277.2787823386263
0,IHAVE,693,538,277.2787823386263
0,IHAVE,693,207,277.2787823386263
0,IWANT,371,792,278.6027555636384
0,IWANT,425,389,280.0179019411515
0,IWANT,13,577,280.8544050200988
0,IHAVE,144,314,281.6955758128319
0,IHAVE,144,751,281.6955758128319
0,IHAVE,144,308,281.6955758128319
0,IHAVE,144,188,281.6955758128319
0,IHAVE,144,551,281.6955758128319
0,IHAVE,144,442,281.6955758128319
0,IHAVE,144,528,281.6955758128319
0,IWANT,862,43,281.8867487020487
0,IWANT,629,38,282.3125429026748
0,IWANT,218,629,282.55675079912453
0,IHAVE,350,824,282.9190511097021
0,IHAVE,350,882,282.9190511097021
0,IHAVE,350,123,282.9190511097021
0,IHAVE,350,315,282.9190511097021
0,IHAVE,350,316,282.9190511097021
0,IHAVE,350,101,282.9190511097021
0,IHAVE,350,933,282.9190511097021
0,IHAVE,350,346,282.9190511097021
0,IHAVE,350,225,282.9190511097021
0,IHAVE,350,942,282.9190511097021
0,IWANT,585,15,284.50349773455275
0,IWANT,710,693,284.73187596065344
0,IWANT,16,305,285.3740565981338
0,IWANT,221,732,287.4863556271814
0,IWANT,741,732,287.5400244499244
0,IHAVE,536,812,289.44466154178593
0,IHAVE,536,435,289.44466154178593
0,IWANT,38,629,292.5430492548797
0,IWANT,31,732,292.98518391241726
0,IWANT,726,364,293.1755030849459
0,IDONTWANT,46,376,293.8132676976607
0,IWANT,924,364,294.3156433038266
0,IWANT,730,43,294.9040737580405
0,IHAVE,753,415,295.028318993662
0,IHAVE,753,773,295.028318993662
0,IHAVE,753,632,295.028318993662
0,IHAVE,753,340,295.028318993662
0,IHAVE,753,278,295.028318993662
0,IHAVE,753,522,295.028318993662
0,IHAVE,753,378,295.028318993662
0,IWANT,579,326,297.18339613385905
0,IWANT,218,38,297.7762904586744
0,IWANT,233,700,298.2359432530343
0,IHAVE,713,517,300.15635329664775
0,IHAVE,713,799,300.15635329664775
0,IWANT,737,272,301.0688041737032
0,IWANT,681,693,301.17369576773126
0,IHAVE,949,897,302.68156259100306
0,IHAVE,194,725,302.8860699273257
0,IHAVE,194,297,302.8860699273257
0,IHAVE,194,310,302.8860699273257
0,IHAVE,194,862,302.8860699273257
0,IHAVE,194,730,302.8860699273257
0,IHAVE,194,513,302.8860699273257
0,IWANT,751,144,304.0223050349329
0,IWANT,765,868,304.125276929292
0,IWANT,442,144,304.5561019614886
0,IWANT,12,700,305.21326274529133
0,IWANT,951,732,305.21997597949525
0,IWANT,213,700,306.40333947383976
0,IHAVE,924,364,306.52394840951376
0,IHAVE,924,726,306.52394840951376
0,IHAVE,924,14,306.52394840951376
0,IWANT,378,753,307.1869525582448
0,IWANT,290,792,311.3688149509682
0,IWANT,435,536,311.7124634588233
0,IWANT,983,799,311.87379631844897
0,IWANT,519,272,312.30570391472156
0,IWANT,530,326,312.3998943443314
0,IHAVE,712,717,312.9074270256364
0,IHAVE,712,875,312.9074270256364
0,IHAVE,712,412,312.9074270256364
0,IHAVE,712,821,312.9074270256364
0,IHAVE,712,923,312.9074270256364
0,IHAVE,712,119,312.9074270256364
0,IHAVE,712,399,312.9074270256364
0,IHAVE,712,155,312.9074270256364
0,IHAVE,712,613,312.9074270256364
0,IHAVE,712,987,312.9074270256364
0,IHAVE,712,665,312.9074270256364
0,IHAVE,712,227,312.9074270256364
0,IWANT,773,753,313.2277279528103
0,IWANT,850,792,314.0539247491451
0,IWANT,316,350,314.5349519427624
0,IWANT,789,15,317.4190906476264
0,IWANT,900,868,317.5119112628048
0,IWANT,914,326,318.152141262828
0,IWANT,545,577,319.4572198296617
0,IWANT,725,43,320.07220594248565
0,IWANT,726,924,320.45734773390694
0,IHAVE,650,580,320.94022329818637
0,IHAVE,650,263,320.94022329818637
0,IHAVE,650,767,320.94022329818637
0,IHAVE,650,552,320.94022329818637
0,IHAVE,650,776,320.94022329818637
0,IHAVE,650,910,320.94022329818637
0,IHAVE,650,29,320.94022329818637
0,IHAVE,650,53,320.94022329818637
0,IHAVE,650,574,320.94022329818637
0,IHAVE,650,925,320.94022329818637
0,IHAVE,650,781,320.94022329818637
0,IHAVE,650,553,320.94022329818637
