block_id,node_id,time_ms
0,243,0
0,698,162.54578615664354
0,985,178.65742871166026
0,115,204.64126403627645
0,690,208.394164942918
0,50,227.84390297751415
0,307,243.13205994395253
0,501,283.8461001767713
0,524,304.6545811424021
0,214,342.7142245966834
0,220,357.3761416033973
0,775,358.5409082216707
0,276,367.5433102127667
0,485,368.59357632984575
0,831,372.7468233407801
0,869,373.13905183429506
0,201,373.3076574885491
0,641,376.61800687895635
0,278,381.38080435427867
0,964,385.21003466196134
0,308,386.5030075636131
0,766,388.2737935478396
0,218,388.6465352879478
0,578,400.7247088138986
0,687,401.1358670743887
0,30,401.80561516708406
0,349,411.75191500591546
0,13,412.7009386307444
0,928,420.02084853731293
0,442,421.73718953607647
0,503,424.5616821080792
0,464,425.5258657854024
0,99,426.35609022193773
0,405,435.0609505155415
0,226,436.5241116132578
0,850,437.87446791466755
0,737,442.9693924390723
0,255,445.0083192968823
0,583,445.1879118487522
0,886,448.72900428016186
0,410,449.5016473575363
0,554,450.5984720317964
0,520,453.5658664966573
0,78,454.9593102131331
0,610,460.77567093783205
0,672,464.65471381422094
0,462,464.8920518519091
0,538,465.06000236836644
0,102,469.5881789242129
0,826,476.40669785544895
0,284,476.9080809812916
0,837,483.15763756518174
0,283,484.8587219607714
0,433,485.8842103510141
0,401,486.4118760731981
0,281,487.38338629588736
0,475,489.2877674498374
0,528,489.32982064395765
0,312,490.99345756683596
0,188,493.4367353187513
0,493,494.8881997499667
0,750,497.04870770763057
0,827,497.4798727232908
0,352,499.9213896204828
0,301,501.262531152811
0,868,501.359772969965
0,747,501.40147705831134
0,682,502.4651323704895
0,541,505.9744649917578
0,378,508.01660674149355
0,580,508.32736889977144
0,525,510.33519975602326
0,798,514.8384436654042
0,213,515.5862754745672
0,262,516.1213781832882
0,443,520.8762871212248
0,876,521.6420376115192
0,970,524.2219690198461
0,331,526.8916755272047
0,649,526.9680926672779
0,927,527.7369326753636
0,852,530.5369420099711
0,210,530.9416408912771
0,346,531.5745077225345
0,450,531.7244979335496
0,512,533.4905363539795
0,909,533.8733652792813
0,29,534.2022818636567
0,497,534.20854736021
0,486,534.3075542471366
0,183,535.1786027376877
0,46,535.2291821159183
0,414,537.0723939489287
0,168,539.6365038450772
0,404,540.3539142121938
0,780,541.1898915128227
0,954,541.7575468747442
0,955,542.5180214601157
0,35,542.8499816469421
0,573,542.8819697248523
0,379,543.6935553183894
0,614,545.4791005091778
0,552,546.386212941459
0,707,546.4809605178215
0,518,546.9741223288795
0,62,547.017195284053
0,550,547.329958612616
0,291,548.4843661731322
