block_id,node_id,time_ms
0,978,0
0,620,143.54610502905138
0,591,161.31858757462336
0,549,171.42197989746455
0,212,178.72823268814574
0,893,181.34677356388048
0,146,182.53626330205955
0,321,186.65601097490338
0,881,199.94822460358537
0,245,200.6185899595037
0,741,203.2487897135985
0,858,209.75036086553268
0,844,209.78948975480006
0,467,213.37719339685532
0,360,214.04610960113473
0,431,217.54592826790906
0,215,217.7832444350571
0,43,219.23055807185267
0,396,219.52541334752212
0,178,220.4802400728112
0,973,221.0335924627432
0,642,221.66608332945773
0,985,221.97805187500603
0,983,223.93195612250318
0,903,224.92637253160936
0,684,226.99677583133342
0,789,227.38413281593787
0,638,227.57681358313835
0,899,227.93240215276816
0,868,228.33300910073797
0,539,234.0456991191445
0,143,235.07706224091928
0,359,236.26964069867552
0,652,237.50819581044118
0,72,237.56584968099625
0,389,238.25595826136166
0,22,241.1123178409327
0,610,241.94184711016413
0,502,243.27783312525133
0,300,245.1849265553912
0,270,246.10288717474882
0,351,249.55473604890466
0,317,249.75556294978009
0,469,251.61419706093926
0,29,252.2411805603068
0,34,255.4147442750163
0,4,255.5798565190739
0,687,256.1049105633282
0,854,256.23047469225037
0,119,256.2927552741293
0,211,257.0167323254175
0,574,258.68440641216625
0,558,260.1145108711066
0,39,261.6161323742628
0,301,263.022286360014
0,483,264.3817628031508
0,218,264.896690811075
0,825,265.870883696433
0,857,266.0303228935352
0,707,266.9317040837899
0,426,267.1322554956806
0,583,267.3520005329231
0,699,267.7444147548456
0,632,268.01418742845715
0,515,268.6328957071654
0,462,268.65306905543935
0,810,269.3845542248063
0,725,269.58884666807023
0,606,269.65096125172096
0,579,270.0961974033041
0,473,270.6916215100921
0,358,271.30948846353965
0,82,271.69462363537264
0,564,271.7560274042254
0,316,272.9242772154248
0,536,272.94263604585063
0,199,273.3135116360905
0,874,274.25338179233427
0,7,274.64338484774265
0,569,274.86615427779884
0,622,275.12666305808455
0,144,275.261076830136
0,600,275.41711634749686
0,241,275.9702888280573
0,769,276.10850638235803
0,306,276.651571353632
0,722,277.0395994151146
0,629,277.0550446025824
0,676,277.9972470686075
0,842,278.5434873570631
0,597,278.9922868020948
0,920,279.5425839033022
0,721,280.4961784734347
0,648,280.5944091112072
0,918,280.9164169477534
