block_id,node_id,time_ms,inject_time_ms
0,864,0,0
0,222,152.82685903790755,0
0,679,162.37673270005257,0
0,865,176.79310528367654,0
0,193,196.0811361907271,0
0,717,242.0936702258407,0
0,872,242.91598114116516,0
0,181,244.33612272792027,0
0,239,245.54024928268586,0
0,87,253.1056788801093,0
0,710,253.53698561083067,0
0,653,254.57083763860206,0
0,850,254.76108925472946,0
0,464,258.28967126447503,0
0,648,258.72252453278327,0
0,23,265.0583411983604,0
0,677,265.7971210345408,0
0,505,266.28772328977203,0
0,650,267.3756025627782,0
0,805,267.45142391106236,0
0,801,268.7480971118078,0
0,723,268.94618511105097,0
0,275,274.0891236099507,0
0,636,277.20992675378625,0
0,172,277.2274993674834,0
0,605,277.23955769650723,0
0,276,277.3674847540906,0
0,649,281.681838666287,0
0,298,284.45707596569673,0
0,320,286.30950909402344,0
0,540,286.79608653504977,0
0,892,288.68597750683534,0
0,393,289.82348259154287,0
0,573,290.9057566670397,0
0,345,291.6611917800255,0
0,617,292.56488797180924,0
0,428,292.62593769539797,0
0,961,294.81252534474936,0
0,528,295.9209634040646,0
0,382,296.17769045109776,0
0,974,297.4046862477789,0
0,560,297.6732160988607,0
0,867,298.9620821734676,0
0,141,299.26741668456964,0
0,347,299.87839963281647,0
0,39,301.68070451445834,0
0,590,302.23109662461525,0
0,206,303.0212914980235,0
0,656,303.6449281452196,0
0,546,304.5186681315644,0
0,86,304.6290035943656,0
0,618,304.7608401003619,0
0,641,306.08758921410987,0
0,89,306.20820239440906,0
0,851,308.1301193904268,0
0,324,308.25226196209485,0
0,420,310.1028299696839,0
0,529,310.78244529740607,0
0,506,311.2284348018294,0
0,268,311.3525975382735,0
0,600,311.99086976971165,0
0,610,312.6223311425281,0
0,825,312.82998711357084,0
0,159,312.90214556583044,0
0,444,313.1918620401194,0
0,27,314.2662053221701,0
0,235,314.4466861345103,0
0,582,314.46908203579255,0
0,839,314.5846762552343,0
0,68,314.62536523278743,0
0,339,315.84552782409685,0
0,661,315.85799175977525,0
0,837,316.06291823626935,0
0,405,317.8493798254014,0
0,886,319.4060203876255,0
0,690,319.6760502380338,0
0,932,320.7430346413935,0
0,0,320.8815729017324,0
0,446,323.08324238283313,0
0,626,323.3267573454434,0
0,361,323.42080745789025,0
0,729,323.8091879478112,0
0,945,323.97595690467773,0
0,922,324.7133695516044,0
0,212,325.6891403192652,0
0,85,325.97921219978616,0
0,499,326.0137294912539,0
0,475,326.80924569024006,0
0,362,327.40495511987496,0
0,388,327.9984100191311,0
0,818,328.1619581926698,0
0,820,328.637588139183,0
0,987,329.2230861116512,0
0,697,330.0971770748216,0
0,254,330.5144627369393,0
0,884,330.7201547218001,0
0,474,330.8929224967978,0
0,554,331.39141164368573,0
0,931,331.545491582379,0
0,861,331.6675459356724,0
0,22,332.36798931463335,0
0,45,332.87535233783143,0
0,213,333.18741616784985,0
0,933,333.2014176768978,0
0,28,333.5100330677467,0
0,709,334.12508158248204,0
0,21,334.3418520514905,0
0,245,334.78043568495303,0
0,564,336.05492384566196,0
0,370,336.06305028098024,0
0,823,336.28575165674323,0
0,20,336.6864134129968,0
0,253,336.7239162403475,0
0,118,337.4343429514693,0
0,265,338.37251790116864,0
0,596,338.538234107985,0
0,371,339.791387871197,0
0,62,339.99429689168335,0
0,502,340.5929052616368,0
0,131,340.6573510896387,0
0,178,340.84965868271325,0
0,384,341.36914495343024,0
0,651,342.7785492221011,0
0,151,343.13881973158294,0
0,323,343.2187022733323,0
0,271,343.63410610342856,0
0,778,343.8247529831412,0
0,832,344.5011244064581,0
0,813,344.7421448700719,0
0,127,344.7948571963155,0
0,538,345.2641958701102,0
0,757,345.34826845122734,0
0,746,346.12084690336377,0
0,31,346.2881704453241,0
0,812,346.49898488009103,0
0,318,347.0162067127145,0
0,390,347.27696526945215,0
0,422,347.3993695918395,0
0,342,347.5009537375354,0
0,694,347.5503280443588,0
