block_id,shard_count
0,154188
1,167832
2,166932
3,158580
4,166032
5,175464
6,161100
7,169848
8,171324
9,167508
10,176616
11,173340
12,181512
13,172692
14,174600
15,178956
16,174060
17,174744
18,189180
19,177264
20,163800
21,175500
22,177372
23,180936
24,181872
25,172548
26,183132
27,187452
28,177732
29,187956
30,184356
31,170424
