block_id,shard_count
0,161136
1,166176
2,155916
3,171468
4,163656
5,158616
6,175248
7,162396
8,168444
9,163836
10,166212
11,174420
12,167436
13,173052
14,170280
15,177984
16,171684
17,172368
18,163836
19,185076
20,183492
21,179604
22,176040
23,180108
24,176580
25,174996
26,179928
27,166716
28,169092
29,179316
30,170136
31,170856
