block_id,shard_count
0,82656
1,81920
2,80544
3,82976
4,85344
5,83360
6,81536
7,82528
8,80640
9,78912
10,82048
11,83008
12,83488
13,81440
14,83936
15,78336
16,77984
17,75808
18,75712
19,78784
20,80224
21,78976
22,80768
23,77888
24,80224
25,81888
26,78688
27,80736
28,77184
29,83264
30,83712
31,80256
