block_id,node_id,time_ms,inject_time_ms
0,812,0,0
0,74,109.8688318126973,0
0,704,110.27537725434317,0
0,197,112.51948994564897,0
0,377,115.51431001368644,0
0,541,116.26801987987865,0
0,574,116.38336630416512,0
0,567,116.48514576663736,0
0,292,117.28003711717088,0
0,564,118.91624094525487,0
0,319,122.01935331701141,0
1,587,125.0,125.0
0,552,132.5206359746394,0
0,257,135.4470537781719,0
0,149,137.69681004504466,0
0,155,138.5500695192658,0
0,923,138.58695887907723,0
0,224,138.8371556532178,0
0,557,142.650214700169,0
0,386,144.75033723628846,0
0,179,146.5628419153016,0
0,465,147.25671299516742,0
0,199,147.63906127909254,0
0,972,151.8228886468352,0
0,640,153.94502341800293,0
0,760,157.43759385779595,0
0,689,183.05183672880798,0
0,94,185.36597867430555,0
0,773,190.885604260483,0
0,857,196.1685998187014,0
0,403,200.12449251718897,0
0,235,211.15928925137683,0
0,697,212.70518146858814,0
0,639,213.04305705700585,0
0,966,214.8933043226001,0
0,941,220.2297041348662,0
0,88,220.34479168706184,0
0,254,223.01879259115356,0
0,532,223.945572261066,0
0,389,224.5364151553979,0
0,669,225.89174150561774,0
1,977,227.91539855852773,125.0
0,663,227.9536357458292,0
0,956,228.89556215950546,0
0,824,228.91095351629312,0
0,731,229.45612615709877,0
0,415,230.3033253746062,0
0,105,232.24182701526937,0
1,603,232.5307677546789,125.0
0,811,233.01307138951063,0
0,779,233.35317938211966,0
1,300,233.71819407841664,125.0
1,50,233.8494323778155,125.0
0,538,235.9829601460267,0
0,505,237.77035290888398,0
0,712,239.25865005050036,0
0,927,240.42628371138557,0
0,761,242.01997573185395,0
0,429,242.6922349281773,0
0,240,242.98751133535,0
1,665,244.2524522613936,125.0
0,345,244.76571959770646,0
1,431,246.11898378000146,125.0
0,905,247.77959639679415,0
0,416,247.91546046304597,0
0,223,248.63244045212826,0
1,901,249.18648574996848,125.0
2,841,250.0,250.0
0,514,250.95159535135986,0
1,323,251.69873678168207,125.0
0,237,252.40558982888098,0
1,715,252.4195892702736,125.0
1,591,252.9746185821117,125.0
1,502,253.06879954251536,125.0
0,127,253.13570021529085,0
0,783,253.90508605421314,0
0,900,254.47173768151328,0
1,950,255.04082777303125,125.0
0,582,256.99347452038404,0
0,226,257.5743637392836,0
1,313,257.81277652155785,125.0
0,958,258.96975187199934,0
0,40,259.570693721897,0
0,426,260.54527674207077,0
0,374,260.91506480582933,0
0,963,261.3614070264989,0
0,962,262.3529432046801,0
0,676,263.3337521845911,0
0,498,263.70237627658844,0
0,790,264.44731548077334,0
0,738,264.8072947764253,0
1,259,264.8757178612638,125.0
1,65,265.27107887880743,125.0
0,794,265.55306807295335,0
1,451,265.8771340989287,125.0
0,102,265.97359178262656,0
1,370,266.14621128726066,125.0
0,326,266.21845668204264,0
0,774,266.2353183274057,0
0,59,267.4057917113247,0
1,485,267.626317110881,125.0
0,265,268.0997244524004,0
0,280,268.3447493182286,0
0,67,269.43022497790093,0
0,391,269.7352061408268,0
0,724,270.0122807481516,0
0,147,270.0475841666823,0
0,609,270.1934332011763,0
0,838,270.2316114819823,0
0,708,270.46286393067237,0
