block_id,shard_count
0,166500
1,161352
2,164088
3,160128
4,164160
5,162072
6,173520
7,168372
8,167112
9,169920
10,175176
11,171108
12,178056
13,183852
14,174492
15,178380
16,171252
17,164988
18,167112
19,175176
20,166824
21,182052
22,177516
23,176580
24,181116
25,182052
26,178416
27,178884
28,179568
29,186804
30,187092
31,181332
