block_id,shard_count
0,87136
1,81184
2,82624
3,82624
4,81888
5,80672
6,82368
7,79200
8,79872
9,81216
10,81984
11,78464
12,81408
13,78560
14,77728
15,78976
16,76928
17,78272
18,76512
19,82560
20,82784
21,81728
22,78816
23,80896
24,82688
25,77984
26,80704
27,78976
28,77792
29,81280
30,77152
31,79392
