block_id,node_id,time_ms,inject_time_ms
0,243,0,0
0,104,108.12880120157726,0
0,350,114.31922246821546,0
0,126,115.04922560611656,0
0,157,120.08485509933362,0
0,916,121.29212188919364,0
0,691,122.7023538910592,0
0,880,123.84349534497105,0
1,606,125.0,125.0
0,199,125.03569137908242,0
0,888,126.78697823689613,0
0,545,129.32047949329566,0
0,685,130.02517901849026,0
0,86,130.1743378672062,0
0,89,133.1841817600573,0
0,291,133.46095528883308,0
0,52,135.38279433587837,0
0,56,136.01869930836665,0
0,764,139.36011488072432,0
0,500,139.64297270744441,0
0,48,143.8416803216707,0
0,820,143.95585862569308,0
0,365,144.8908513250538,0
0,630,152.10001937838132,0
0,46,155.24635832171603,0
0,993,157.3038128396244,0
0,204,159.2203285638478,0
0,413,163.9231107186953,0
0,184,168.95059232872936,0
0,269,169.18422141827563,0
0,675,169.7138698997062,0
0,168,184.43185771964224,0
0,407,203.31150161943603,0
0,122,206.26079544745647,0
0,897,209.11780831795352,0
0,241,209.38678403431464,0
0,392,215.20593835445385,0
0,3,215.60338450771516,0
1,12,222.33366076509816,125.0
0,921,228.23085432497345,0
0,417,231.2446460178325,0
1,220,233.1263563748475,125.0
1,751,238.35622075131135,125.0
0,715,238.81158463439522,0
0,229,239.81390899784438,0
0,210,239.92183543625714,0
0,143,241.8061323598058,0
0,746,242.23143993538673,0
0,343,246.2451184827249,0
1,327,246.48128698198806,125.0
0,130,249.04378152906776,0
0,808,249.89720175221808,0
2,557,250.0,250.0
0,138,252.4538533201917,0
0,883,252.965328940698,0
1,955,254.14544834228852,125.0
1,899,254.58297132554702,125.0
1,457,255.25537959107845,125.0
0,69,256.1666546143859,0
0,109,257.1431639244611,0
0,276,257.42885406387825,0
1,738,259.25768247554737,125.0
0,336,259.38150527152277,0
0,835,260.7157354376244,0
0,159,260.87991235529216,0
0,599,263.2441441007178,0
1,915,263.5544945195543,125.0
0,261,264.19159663385364,0
0,924,264.59898584655633,0
1,696,264.69239538986994,125.0
1,138,264.9381254998056,125.0
0,129,267.4601585719038,0
0,901,270.01577713090944,0
0,745,270.8631125886098,0
0,863,272.4068972371752,0
0,847,273.20461140143016,0
0,806,275.5686271992056,0
1,499,275.7530899230387,125.0
0,249,275.95590090573876,0
0,87,276.6415127479424,0
1,604,276.75018792327995,125.0
1,860,277.4549747681408,125.0
1,471,278.25752100462097,125.0
0,974,278.75803892078596,0
0,448,280.1012269065875,0
0,621,280.19226406987116,0
1,895,280.79367057620664,125.0
0,284,281.6861453182662,0
0,267,283.15922642788917,0
0,433,283.41508196898826,0
0,424,284.0739310245778,0
0,692,284.40469546904615,0
0,922,284.4399234571832,0
1,488,284.56725180829505,125.0
1,27,285.11155053003165,125.0
1,80,287.8638617840288,125.0
0,127,288.62140610517775,0
1,485,288.71718602582234,125.0
0,317,289.310583892001,0
0,981,289.40640351787727,0
0,285,289.7551215170363,0
0,458,290.2710469817103,0
0,309,292.06620567378206,0
0,283,293.2222593672143,0
1,381,293.73963139522596,125.0
1,914,294.2083944343746,125.0
0,113,295.82296613747513,0
0,906,296.36655980084157,0
0,807,296.5933520504417,0
0,732,297.11422646194757,0
0,426,297.5353154766444,0
0,419,297.8253580648458,0
0,304,299.11811930263656,0
0,205,299.39239981632716,0
1,229,300.4785037717735,125.0
1,552,303.4063663169589,125.0
0,661,303.4496381473281,0
0,223,304.2881885234121,0
0,460,304.7740806340259,0
0,938,304.85755457511175,0
0,912,306.3375377076299,0
0,435,306.9163177558215,0
0,616,308.3379015857634,0
0,147,308.3514331714512,0
0,623,308.97828013681556,0
0,757,309.2605979490189,0
1,805,309.6794228183974,125.0
1,314,311.4471629948674,125.0
0,519,311.68545728160575,0
1,244,313.41646743366977,125.0
0,583,314.5470453561684,0
0,144,314.6909215861999,0
0,770,315.60442746138267,0
0,736,319.24979093229524,0
0,799,320.449498060704,0
0,470,321.2226041543007,0
0,310,326.01530463906903,0
0,390,326.20450042509987,0
0,331,327.361102313247,0
0,703,327.6832723087524,0
1,208,327.96762556911415,125.0
0,576,328.7415353807331,0
0,217,329.65470777319194,0
0,886,335.7327967393423,0
0,360,336.25247521230307,0
0,493,338.85478634967365,0
0,111,339.1625648433635,0
1,908,339.68827282592184,125.0
0,773,339.8899396975952,0
0,160,340.75055976309113,0
1,677,343.1925826083421,125.0
0,935,344.19421379699236,0
1,958,345.08004840751573,125.0
1,375,345.1291827030867,125.0
1,597,345.6885366406705,125.0
0,307,346.6318336697734,0
0,301,346.8201202186803,0
0,71,348.27025981629083,0
0,474,348.58973025390355,0
2,439,349.6929583848667,250.0
1,342,350.81507036999216,125.0
0,822,352.4118284892931,0
0,613,355.31157567564003,0
0,578,357.10411948900463,0
1,3,358.07111590760854,125.0
2,858,358.7926057001001,250.0
2,322,359.79249805399024,250.0
0,112,359.9865689824644,0
1,923,361.75886558590815,125.0
0,591,365.3256943831607,0
1,226,367.74839990764445,125.0
0,2,368.1806217239861,0
0,121,368.58506877430017,0
1,662,368.93818071615226,125.0
2,541,370.7304753574716,250.0
2,832,370.9212741260125,250.0
1,573,371.1121610405377,125.0
0,118,371.6317495114506,0
2,583,372.35875642691127,250.0
2,794,372.9235528580699,250.0
1,949,373.033049637847,125.0
0,504,373.3814264283443,0
1,600,373.5840666277131,125.0
1,748,373.9261064085671,125.0
0,815,374.7229837089346,0
3,133,375.0,375.0
0,467,375.4272247945678,0
1,647,375.9720834944502,125.0
1,624,377.4785625407141,125.0
2,370,378.2261562568746,250.0
1,837,378.7208194856359,125.0
1,800,379.0395326381418,125.0
0,884,379.37596245698603,0
0,533,379.5430981836646,0
1,221,379.5992146662418,125.0
0,969,379.8455693408782,0
0,792,380.5167333434656,0
0,813,380.79659805378697,0
0,617,381.08490360404176,0
0,326,381.69665102953314,0
0,363,381.8665338751532,0
1,733,382.3278594865211,125.0
0,289,382.4141298257251,0
1,462,382.48390594611897,125.0
0,526,382.69193841267935,0
1,335,383.36075071324154,125.0
1,415,383.9517242073387,125.0
0,294,384.02412252224946,0
1,355,384.47862669139727,125.0
0,743,384.4906343755476,0
0,667,386.83513318150835,0
0,950,386.8493480136675,0
0,659,387.08290926262714,0
2,476,387.27703751541765,250.0
0,712,387.37891330347196,0
0,503,387.71371034322993,0
2,780,388.00575984647344,250.0
1,658,388.0307955465638,125.0
0,711,388.2396228597521,0
2,787,389.1745219932833,250.0
0,430,389.4469802147728,0
0,762,389.52051066313766,0
0,494,389.62323899135276,0
1,257,389.96343478626034,125.0
1,562,390.02469632141276,125.0
0,572,390.30547955754133,0
1,369,392.2645912021083,125.0
2,550,394.23225751127444,250.0
0,996,394.59236653031235,0
0,366,394.71426254641176,0
1,586,395.4515761363756,125.0
0,898,395.98248594051324,0
0,620,397.15714506046436,0
0,821,397.28119238158837,0
2,968,397.29291847863357,250.0
2,766,398.87646160038133,250.0
0,427,399.62600330206556,0
2,486,399.92209557764033,250.0
1,333,400.8073123011236,125.0
0,82,401.80077820883804,0
1,929,402.3274876156738,125.0
2,158,402.37177804958446,250.0
0,577,402.659487408791,0
2,413,403.4117492169312,250.0
