block_id,node_id,time_ms,inject_time_ms
0,812,0,0
1,587,62.5,62.5
2,841,125.0,125.0
3,82,187.5,187.5
0,465,213.86312517556985,0
0,74,245.3904546808777,0
4,496,250.0,250.0
1,591,270.2354458435339,62.5
0,377,272.0420801583777,0
0,827,288.0569290291704,0
1,977,288.8592318385551,62.5
1,195,291.17300830239594,62.5
1,163,292.69830883237427,62.5
0,240,296.97709380246187,0
1,520,298.19201840438205,62.5
0,94,305.92607479039845,0
5,780,312.5,312.5
1,787,315.3139808058146,62.5
0,736,322.6036341269116,0
0,834,328.34611111490455,0
0,796,333.07025604491054,0
0,597,336.5607987762843,0
0,760,342.6155552426631,0
0,995,342.71425860415764,0
0,697,345.28469103971975,0
1,370,351.9010385342764,62.5
1,161,353.9927335859847,62.5
1,777,355.6733802961039,62.5
0,499,362.76925666057457,0
1,670,369.1200667578231,62.5
0,407,372.16300219693284,0
6,267,375.0,375.0
1,339,382.49134520550473,62.5
1,485,382.6933715305212,62.5
3,852,388.0401971065361,187.5
1,259,388.802500076971,62.5
0,505,389.1302221021736,0
2,55,390.92977813291225,125.0
0,963,390.9623824522354,0
1,300,392.3777583446839,62.5
1,20,393.0223243137366,62.5
0,414,395.19344052012764,0
0,102,396.3215782790626,0
2,328,399.4237124865954,125.0
0,389,400.4497596128883,0
1,706,401.63208049188285,62.5
0,571,402.1720530799488,0
0,514,403.9150265483288,0
0,923,405.89329324600004,0
0,648,406.34395848801205,0
0,119,406.3752046878588,0
0,962,407.19401083928216,0
1,162,409.96546693433226,62.5
0,615,410.6541517458506,0
2,281,412.9549300459076,125.0
0,292,413.2352011260249,0
0,753,413.9721583997367,0
0,73,414.82887475035454,0
1,797,415.60171162679455,62.5
0,388,415.6411442035656,0
0,311,415.7385524433434,0
1,101,416.1841123834005,62.5
1,950,417.9652946136735,62.5
1,724,418.13452541501596,62.5
1,595,418.4651902765562,62.5
0,612,419.57079770565116,0
1,431,420.8334454687519,62.5
0,59,421.8790721088233,0
0,72,422.6961669810823,0
0,83,422.82916674196326,0
0,97,424.6214095952557,0
0,443,424.7121104324085,0
0,767,427.19698310866505,0
1,186,430.3830226926473,62.5
1,167,432.19754560437025,62.5
0,324,432.7363348688264,0
0,956,433.5962914767231,0
0,454,434.4074137636061,0
1,313,434.801529758956,62.5
1,63,435.3729103666661,62.5
0,516,436.5883791439322,0
0,342,437.1382220018366,0
7,37,437.5,437.5
1,143,438.34312135603597,62.5
3,816,438.36568320654385,187.5
0,101,440.1896625033203,0
1,901,442.01519361180056,62.5
0,824,442.6023293440577,0
1,588,443.6605997882032,62.5
1,233,443.8350696741885,62.5
2,193,444.07615363677087,125.0
2,188,445.4192504211643,125.0
1,255,446.3989647299821,62.5
2,352,446.45897640397817,125.0
0,156,446.7604861864852,0
0,800,447.2466887975349,0
0,48,447.3225850018497,0
1,887,447.65113997572973,62.5
0,148,449.3946988052544,0
0,678,450.03852674307154,0
0,682,452.39162898699436,0
0,775,452.58416902648213,0
0,252,452.7921283783793,0
1,116,453.0496580109377,62.5
1,873,453.6189267439442,62.5
1,389,454.14152160675593,62.5
0,37,455.2148490040428,0
3,695,455.23674480206284,187.5
1,166,456.00359749493805,62.5
1,561,456.57702607886193,62.5
2,448,456.67936850361144,125.0
1,368,457.0879310124008,62.5
0,345,457.1032357749016,0
0,972,457.50314547877304,0
1,273,457.9170610264938,62.5
0,302,458.348252942951,0
0,676,458.61824715048624,0
1,265,459.72282204764116,62.5
0,846,460.1566448431042,0
1,373,460.203513321674,62.5
1,449,461.90368234864235,62.5
1,206,462.0248493530121,62.5
1,494,463.0229233779115,62.5
1,534,465.19201907348963,62.5
0,547,466.37513197295243,0
0,482,467.68641660427863,0
0,938,467.87373173270475,0
0,804,468.7959324200564,0
1,419,469.7056103246097,62.5
1,995,469.85592419281545,62.5
1,579,473.512031970795,62.5
1,619,473.5574007380552,62.5
0,580,473.9073965609625,0
0,867,474.04716540179413,0
1,970,474.048228774238,62.5
1,140,474.47176690043193,62.5
0,493,475.2206143682149,0
1,850,475.4607212178996,62.5
2,500,475.552746979326,125.0
1,698,476.04117970954013,62.5
1,400,477.4062252005217,62.5
1,945,477.7026456222143,62.5
4,724,478.3667134676686,250.0
0,805,478.3941784127071,0
0,164,479.0065777472406,0
1,348,480.60933106381555,62.5
1,179,480.91430797123587,62.5
1,388,481.2847463911655,62.5
1,451,481.5502151676643,62.5
0,989,481.58206135977724,0
4,242,481.8729652141174,250.0
1,665,482.4218880035141,62.5
0,982,483.24190805877885,0
1,69,484.38395150081976,62.5
3,230,484.4769157288817,187.5
0,541,485.07770225199147,0
2,605,485.59881495955585,125.0
0,47,487.0007910318688,0
0,564,487.2875507224977,0
1,809,487.287691945402,62.5
1,719,487.99825306892046,62.5
0,416,488.83259430577,0
0,528,488.9153983047362,0
1,650,489.0983859971058,62.5
3,832,489.701592233166,187.5
3,935,489.7029992737063,187.5
0,233,489.7442693356576,0
0,951,490.22558520075404,0
2,962,490.5165156151385,125.0
0,969,490.71498431565647,0
0,483,491.12262194939746,0
0,710,491.24479092527906,0
1,976,491.4939196484713,62.5
5,28,491.67381953786435,312.5
0,247,492.4026403004516,0
0,455,492.6079604559633,0
0,574,492.83266306139075,0
4,755,494.0336577755477,250.0
1,452,496.1781740211363,62.5
1,861,496.8523655999679,62.5
1,571,498.0145949523895,62.5
0,857,498.8667651967992,0
0,223,499.7144067073185,0
1,771,499.7593133743355,62.5
0,199,499.8517190807686,0
8,0,500.0,500.0
0,111,501.3751424688661,0
1,375,501.746517872567,62.5
1,701,503.50149835766706,62.5
0,135,504.3743258761211,0
0,235,504.59196789418957,0
2,526,504.7284814581516,125.0
0,266,504.95486898382575,0
1,668,505.00401959180203,62.5
1,788,505.0430850885949,62.5
0,353,506.224882628484,0
1,24,506.6551465478442,62.5
1,256,506.7942992998814,62.5
1,604,506.91334363448664,62.5
0,689,507.0743455378742,0
0,177,507.14150154075514,0
3,482,507.5866020440598,187.5
0,107,507.6654461525633,0
0,663,507.8193935374935,0
0,456,508.4429485189919,0
0,560,508.46054926184695,0
0,133,508.49911343623864,0
0,462,508.54130903094506,0
4,622,508.775529135756,250.0
0,554,509.64245688194285,0
1,728,510.6883816348459,62.5
0,162,510.8741211267245,0
1,304,510.98176408196696,62.5
0,864,511.0482158249863,0
1,374,511.1941400706336,62.5
1,782,511.2794557891626,62.5
0,955,511.6689372909959,0
0,98,511.9843756704044,0
1,103,512.2083130128698,62.5
4,479,512.8209101239036,250.0
0,60,513.0179342732401,0
0,555,513.2764695184773,0
1,121,513.5849617256006,62.5
0,221,513.9062896350474,0
1,445,514.1924874546354,62.5
0,11,514.667564728868,0
1,739,515.8327250107122,62.5
1,414,516.7503770734219,62.5
5,578,516.9879319263332,312.5
0,166,518.2909786425779,0
0,425,518.6963457159952,0
0,927,518.7364677939789,0
4,375,518.931522415041,250.0
0,651,519.0165650119396,0
0,979,519.2576105797176,0
2,244,520.0109222074693,125.0
3,305,520.2476608861118,187.5
1,123,520.6966364747211,62.5
3,980,521.0753788583901,187.5
0,747,521.4745537883795,0
1,62,521.8000493461336,62.5
0,704,522.3130561755017,0
2,471,522.9827065811941,125.0
3,762,523.143924876962,187.5
2,688,523.2316525825818,125.0
0,272,523.3773230000288,0
0,149,524.0571794978217,0
1,298,524.2619733264501,62.5
0,136,524.3201428805447,0
1,836,524.3736359330377,62.5
3,164,524.4660298854651,187.5
0,683,524.6225794409946,0
3,818,524.6806476956417,187.5
0,374,524.851223645436,0
1,474,525.0181874650438,62.5
1,376,525.1344489134567,62.5
3,249,525.5089174590959,187.5
0,63,525.6570375445605,0
1,941,525.6758737400846,62.5
2,433,525.799463868509,125.0
0,161,525.9176924829004,0
0,688,526.6100247075486,0
0,373,526.9122940725794,0
1,535,527.2526308259131,62.5
1,908,527.5699861587498,62.5
2,102,528.4001146882769,125.0
0,630,528.7400995083727,0
1,418,529.1959138820531,62.5
0,200,529.8765930503279,0
1,289,530.3801354882878,62.5
3,536,530.8818694156894,187.5
0,669,531.3936582794713,0
1,481,531.4970224192213,62.5
0,401,531.748438432456,0
1,652,532.6972837812739,62.5
2,138,532.7798564779227,125.0
3,628,532.8261039972166,187.5
1,931,532.8311347392163,62.5
0,77,532.8760825222683,0
0,104,533.4586660389916,0
1,426,533.5737245147333,62.5
2,280,533.7369339782737,125.0
1,357,533.9298687163338,62.5
0,984,533.9764000193927,0
4,779,534.2213010300356,250.0
0,614,535.093130303196,0
4,644,535.1516617120733,250.0
0,793,535.5392813059036,0
1,750,536.1955700483371,62.5
3,915,536.2010888795153,187.5
1,51,537.7027287972659,62.5
3,264,538.051054822416,187.5
4,589,538.6777122792212,250.0
0,487,538.876254188815,0
1,678,539.156160988821,62.5
5,472,539.6164371744661,312.5
2,477,539.6796961110233,125.0
1,480,539.98656769828,62.5
1,349,540.5100101072788,62.5
1,793,541.0251528949733,62.5
1,729,541.2973134059011,62.5
0,282,542.0452865513471,0
1,399,542.1111281508381,62.5
1,955,542.5956714431321,62.5
3,542,543.2428329155572,187.5
3,170,543.2757371522863,187.5
0,93,543.4220591158474,0
1,489,543.7494624545782,62.5
2,886,544.1912627470361,125.0
0,100,544.4491085910767,0
2,695,544.8108490167876,125.0
2,744,545.857993319649,125.0
1,522,546.0281410703903,62.5
0,862,547.080236380152,0
2,783,547.0983590605534,125.0
3,2,547.118182546762,187.5
1,383,548.4383616098687,62.5
0,322,548.5515774548107,0
1,651,548.8563391489026,62.5
0,664,549.9237803182884,0
2,148,550.6101989142182,125.0
2,229,550.7447796338781,125.0
1,232,550.8794865349807,62.5
3,295,551.05508874036,187.5
2,187,551.8691306227352,125.0
3,441,551.9472454076472,187.5
0,765,551.9946556982231,0
0,959,552.2066791886476,0
1,231,552.2310823523826,62.5
1,133,552.4946190266522,62.5
1,745,552.5692397109748,62.5
1,411,552.7378220877848,62.5
1,85,553.2529542240595,62.5
1,377,553.3923661263389,62.5
1,323,553.738679666417,62.5
0,629,554.4934395891355,0
2,475,554.6270688067391,125.0
2,971,555.1905088921746,125.0
1,224,555.3038769547353,62.5
3,92,555.3871816156578,187.5
4,830,555.9471963179416,250.0
1,71,556.3138144406012,62.5
3,718,556.4776684075701,187.5
1,310,556.8243597730471,62.5
1,685,557.0877615289608,62.5
1,854,557.1565083795148,62.5
0,916,557.6210844725988,0
2,820,558.1686097491277,125.0
0,711,558.4083407932734,0
3,95,558.6522053351619,187.5
0,532,559.1845721277082,0
0,420,559.323374129269,0
1,482,560.3853368438541,62.5
0,39,560.6564249944587,0
