block_id,shard_count
0,84640
1,83328
2,80352
3,82080
4,81120
5,82944
6,78496
7,80960
8,82144
9,83712
10,76608
11,82720
12,79584
13,81472
14,77216
15,79488
16,78464
17,83840
18,81216
19,82336
20,77984
21,79936
22,78656
23,79840
24,80576
25,78432
26,80224
27,77440
28,80288
29,81952
30,81024
31,81184
