block_id,shard_count
0,125440
1,125504
2,125504
3,125504
4,125568
5,125440
6,125504
7,125504
8,125504
9,125568
10,125504
11,125472
12,125504
13,125504
14,125504
15,125472
16,125536
17,125504
18,125536
19,125472
20,125440
21,125504
22,125440
23,125440
24,125536
25,125504
26,125536
27,125504
28,125440
29,125504
30,125504
31,125504
