block_id,node_id,time_ms,inject_time_ms
0,978,0,0
1,883,31.25,31.25
2,970,62.5,62.5
3,869,93.75,93.75
4,57,125.0,125.0
5,93,156.25,156.25
0,549,166.71297748055855,0
0,620,173.59052374220627,0
0,741,183.90541888367775,0
0,212,187.32811766324568,0
6,86,187.5,187.5
2,462,193.5154481685804,62.5
0,591,201.7694194301724,0
0,245,204.91811019167665,0
0,146,206.62275199106546,0
0,893,208.76162096346945,0
1,472,210.23304485772158,31.25
0,467,216.48597552285284,0
7,369,218.75,218.75
4,37,219.9018416555337,125.0
0,844,222.8422221164639,0
0,642,230.3367200487236,0
0,857,230.4000462707237,0
1,775,232.70790378091755,31.25
0,502,232.73972084324754,0
0,321,233.37080034238429,0
3,191,235.74332729743594,93.75
1,401,235.97121459808426,31.25
2,940,238.1227508427332,62.5
0,881,241.83698687125977,0
1,144,242.98654114363688,31.25
0,270,243.48598465236384,0
2,852,245.17135142162286,62.5
0,43,245.4890286619888,0
0,638,248.24039775738692,0
0,431,248.61842790143933,0
2,502,249.05315813953706,62.5
8,855,250.0,250.0
0,858,250.63474822933273,0
1,410,251.45250354920998,31.25
0,396,251.82403538294813,0
2,560,253.59396957628113,62.5
0,360,253.83375331576877,0
0,301,258.1498209841669,0
1,232,258.925211112698,31.25
0,389,259.5715586902925,0
0,579,260.8537827140831,0
2,476,262.0822697701848,62.5
0,539,263.14894881425226,0
2,983,263.49635397335175,62.5
0,983,263.7426061182331,0
0,899,264.516142566937,0
0,679,265.3290716734302,0
0,215,265.9575181356516,0
2,938,266.0443067640152,62.5
0,868,267.37669421607666,0
2,834,268.8912152979405,62.5
2,639,269.8045964929116,62.5
0,789,270.21015504508244,0
0,610,270.5046454448208,0
3,114,271.26286318806854,93.75
2,442,272.2119372963671,62.5
0,469,273.0529571649479,0
0,973,274.242081867655,0
0,684,275.34014816924173,0
1,443,275.3624428214951,31.25
1,836,276.61917470568136,31.25
2,820,276.7663978396175,62.5
0,687,278.38972269124974,0
1,976,279.1441510934592,31.25
0,72,279.5290522807078,0
0,119,280.3722742295033,0
2,750,280.915387699524,62.5
9,173,281.25,281.25
1,629,282.51065546628115,31.25
0,22,283.6399254771229,0
0,319,284.900680674744,0
0,725,287.874010859569,0
0,29,288.525699760882,0
0,143,288.7520253536842,0
0,359,289.6275596880838,0
1,531,290.0796049789792,31.25
